epoch,score,epsilon
1,11,0.9940164725309134
2,12,0.9875747132889687
3,13,0.9806841127477479
4,18,0.9714094193743169
5,16,0.9631853848044037
6,23,0.9516933769307994
7,19,0.9422215132683146
8,49,0.9189522358322894
9,25,0.9070802238329163
10,11,0.9016526843969468
11,11,0.8962576207922821
12,10,0.8913405089533699
13,12,0.885564144959471
14,36,0.8693277982470946
15,14,0.8628306102460106
16,16,0.8555258130872462
17,22,0.8457411893249768
18,23,0.835650437783177
19,35,0.820739602095697
20,11,0.8158286841415902
21,9,0.8117587065668503
22,46,0.7929001184301107
23,27,0.7818741221529173
24,22,0.7729318506308996
25,15,0.7667715297639581
26,15,0.7606603070848488
27,18,0.7534664604446856
28,15,0.7474612800978938
29,20,0.7396520543877567
30,16,0.7333900973347661
31,13,0.7282730179547252
32,12,0.7235534186586253
33,13,0.7185049726918316
34,13,0.7134917512240484
35,19,0.7063906231131261
36,13,0.7014619270413868
37,15,0.695871226460228
38,18,0.6892901141847075
39,51,0.6715951783320595
40,11,0.6675766701344035
41,12,0.6632504156875374
42,13,0.6586227215882411
43,18,0.6523938822381367
44,9,0.6491392424807709
45,27,0.6401123717506414
46,15,0.6350106314126487
47,9,0.6318427126083592
48,13,0.6274341593324599
49,13,0.6230563658352183
50,15,0.6180905630563543
51,10,0.6146995509694081
52,12,0.6107159685812871
53,11,0.6070617328074711
54,10,0.6037312278677203
55,24,0.596229694265061
56,26,0.5882326952041615
57,14,0.5838363576927736
58,35,0.5734187385492617
59,74,0.552308548343627
60,39,0.5413693985860188
61,47,0.5285280353045808
62,71,0.5098348490258896
63,56,0.49550612773289854
64,41,0.48520644914645333
65,37,0.4760722922267883
66,84,0.4562582963821671
67,37,0.44766909711990455
68,73,0.4314040335912707
69,83,0.4136559461691565
70,35,0.40627492227974177
71,24,0.401226839886914
72,48,0.3915138242645245
73,60,0.37975002157338383
74,41,0.37185647001773114
75,37,0.3648561604490727
76,52,0.3553121033992449
77,82,0.34086489256396296
78,47,0.3327795262194029
79,61,0.32261912074789867
80,73,0.31089747069817225
81,44,0.3039786761603784
82,117,0.2865585275168893
83,86,0.27435747824831397
84,67,0.26518386573494457
85,65,0.2565734980335023
86,50,0.2501119927318545
87,80,0.24018240610451194
88,60,0.23296565343784778
89,34,0.22892321830863213
90,102,0.217429307956776
91,61,0.2107907687553804
92,29,0.20765172410394533
93,112,0.19624191203735675
94,79,0.18854527051369363
95,66,0.18233210229276464
96,64,0.17650013379671764
97,172,0.16187104540373864
98,106,0.15343647270381766
99,210,0.13806992213324684
100,86,0.13219120012467986
101,179,0.12081094102918016
102,111,0.1142298730241402
103,111,0.1080073028150614
104,115,0.10191960728640029
105,98,0.09699621523385518
106,105,0.09198805255801025
107,216,0.0825274999950777
108,114,0.07791489889600911
109,113,0.07359690229941132
110,103,0.06986675528645152
111,499,0.054408881932343243
112,499,0.04237103069965713
113,499,0.032996528853206794
114,499,0.025696115916512736
115,335,0.02172139750444577
116,276,0.0189113675375343
117,324,0.01607431344505887
118,235,0.014284757360032594
119,189,0.01298986310286994
120,260,0.01140026563098731
121,241,0.010100716844238238
122,243,0.009995187929535779
123,207,0.009995187929535779
124,228,0.009995187929535779
125,210,0.009995187929535779
126,225,0.009995187929535779
127,224,0.009995187929535779
128,225,0.009995187929535779
129,237,0.009995187929535779
130,245,0.009995187929535779
131,213,0.009995187929535779
132,210,0.009995187929535779
133,211,0.009995187929535779
134,247,0.009995187929535779
135,216,0.009995187929535779
136,188,0.009995187929535779
137,234,0.009995187929535779
138,286,0.009995187929535779
139,215,0.009995187929535779
140,271,0.009995187929535779
141,252,0.009995187929535779
142,212,0.009995187929535779
143,236,0.009995187929535779
144,205,0.009995187929535779
145,196,0.009995187929535779
146,215,0.009995187929535779
147,212,0.009995187929535779
148,187,0.009995187929535779
149,206,0.009995187929535779
150,214,0.009995187929535779
151,196,0.009995187929535779
152,200,0.009995187929535779
153,224,0.009995187929535779
154,360,0.009995187929535779
155,297,0.009995187929535779
156,499,0.009995187929535779
157,61,0.009995187929535779
158,156,0.009995187929535779
159,72,0.009995187929535779
160,44,0.009995187929535779
161,41,0.009995187929535779
162,15,0.009995187929535779
163,15,0.009995187929535779
164,15,0.009995187929535779
165,15,0.009995187929535779
166,25,0.009995187929535779
167,18,0.009995187929535779
168,21,0.009995187929535779
169,28,0.009995187929535779
170,19,0.009995187929535779
171,28,0.009995187929535779
172,20,0.009995187929535779
173,95,0.009995187929535779
174,78,0.009995187929535779
