score,times,epoch
13.666666666666666,0.0010797182718912761,1
26.333333333333332,0.014059623082478842,2
26.0,0.022202173868815105,3
27.666666666666668,0.03450091679890951,4
32.0,0.03684536616007487,5
16.0,0.03818074862162272,6
30.333333333333332,0.04090984662373861,7
12.666666666666666,0.04255032539367676,8
26.666666666666668,0.04680657386779785,9
18.0,0.04984052975972494,10
15.333333333333334,0.05208587646484375,11
13.333333333333334,0.05503726005554199,12
18.333333333333332,0.057232062021891274,13
28.0,0.0625920295715332,14
31.333333333333332,0.06867067019144694,15
25.333333333333332,0.0735468069712321,16
24.0,0.07872883478800456,17
18.666666666666668,0.08263580004374187,18
20.333333333333332,0.08774224917093913,19
23.666666666666668,0.09529678026835124,20
33.333333333333336,0.10504833857218425,21
30.333333333333332,0.11317610740661621,22
34.0,0.12423825263977051,23
27.666666666666668,0.13036195437113443,24
16.333333333333332,0.13434449831644693,25
23.333333333333332,0.14016127586364746,26
19.333333333333332,0.14623411496480307,27
17.0,0.15158851941426596,28
18.333333333333332,0.16011532147725424,29
14.333333333333334,0.1647052764892578,30
18.333333333333332,0.5256280899047852,31
12.0,0.7848861217498779,32
10.333333333333334,1.026560624440511,33
45.333333333333336,1.7092909812927246,34
21.666666666666668,2.0288897355397544,35
12.333333333333334,2.344691753387451,36
10.666666666666666,2.6304574012756348,37
12.666666666666666,3.0346339543660483,38
12.0,3.28414519627889,39
30.666666666666668,3.5356318950653076,40
12.666666666666666,3.872045914332072,41
22.666666666666668,4.253362417221069,42
9.666666666666666,4.5086891651153564,43
13.666666666666666,5.161989132563273,44
15.333333333333334,6.009117205937703,45
8.333333333333334,6.430702209472656,46
13.333333333333334,7.211443265279134,47
13.666666666666666,7.916336218516032,48
11.333333333333334,8.445754766464233,49
9.666666666666666,8.987359762191772,50
13.666666666666666,9.786906639734903,51
32.333333333333336,11.852221409479776,52
18.0,12.79069415728251,53
10.0,13.325001955032349,54
17.333333333333332,14.176803032557169,55
20.333333333333332,15.337913513183594,56
18.666666666666668,16.448652505874634,57
35.666666666666664,18.77227783203125,58
23.333333333333332,20.14972718556722,59
38.666666666666664,22.72345471382141,60
19.666666666666668,23.5492201646169,61
28.333333333333332,25.289622227350872,62
30.666666666666668,27.310456037521362,63
44.333333333333336,30.268743594487507,64
25.0,31.65250039100647,65
30.0,33.877201557159424,66
29.0,36.008382399876915,67
23.0,37.71340894699097,68
30.666666666666668,39.98053558667501,69
38.666666666666664,42.829549153645836,70
29.0,44.88948130607605,71
41.0,47.877957264582314,72
66.33333333333333,52.67990215619405,73
48.0,56.120482206344604,74
36.0,58.73784947395325,75
36.0,61.35165150960287,76
40.333333333333336,64.23732288678487,77
43.666666666666664,67.34310825665791,78
81.66666666666667,73.240696032842,79
100.66666666666667,80.54312801361084,80
94.0,87.29004152615865,81
190.33333333333334,100.80574440956116,82
189.66666666666666,114.2485032081604,83
187.0,127.47967418034871,84
200.33333333333334,141.52175958951315,85
62.0,145.9545752207438,86
204.0,160.3649468421936,87
78.66666666666667,165.9786036014557,88
170.0,178.24920495351157,89
286.0,198.70443018277487,90
237.33333333333334,215.53449861208597,91
200.0,229.92742625872293,92
206.33333333333334,244.58512473106384,93
200.66666666666666,258.9450503985087,94
195.0,272.80815688769025,95
210.33333333333334,287.8737150033315,96
203.0,302.3273415565491,97
215.0,317.57452178001404,98
100.5,107.9094591140747,99
100.0,115.0358362197876,100
105.0,122.47103679180145,101
83.0,128.28404128551483,102
154.0,139.32412087917328,103
211.5,154.55888676643372,104
98.0,161.51176953315735,105
276.5,181.76150727272034,106
273.5,201.7266902923584,107
314.5,224.2836332321167,108
294.0,245.5752922296524,109
284.0,266.1103299856186,110
312.0,288.5287985801697,111
299.0,310.1092656850815,112
325.5,333.24743604660034,113
228.5,349.7893490791321,114
291.5,370.8135726451874,115
341.0,395.46872437000275,116
351.5,420.62496745586395,117
395.0,448.7772207260132,118
389.0,476.68621158599854,119
339.0,500.9940149784088,120
334.5,525.2417798042297,121
335.5,549.3590559959412,122
343.0,574.2505750656128,123
498.0,609.5688133239746,124
270.0,362.5539493560791,125
302.0,383.6841411590576,126
279.0,403.31311416625977,127
259.0,421.6935784816742,128
208.0,435.9328627586365,129
174.0,447.7214481830597,130
190.0,461.290322303772,131
175.0,473.5649745464325,132
168.0,485.45369505882263,133
164.0,497.0961265563965,134
174.0,509.10604429244995,135
179.0,521.5369124412537,136
182.0,534.3140432834625,137
184.0,546.4756560325623,138
189.0,559.6456973552704,139
175.0,571.8030197620392,140
195.0,585.3044097423553,141
188.0,598.1290302276611,142
208.0,612.5380167961121,143
186.0,625.4184730052948,144
200.0,639.4627072811127,145
226.0,655.6397020816803,146
240.0,672.6198506355286,147
218.0,687.997400522232,148
307.0,709.6567618846893,149
266.0,727.916867017746,150
329.0,751.2168970108032,151
350.0,775.611688375473,152
499.0,810.659841299057,153
499.0,845.7514724731445,154
499.0,880.6922676563263,155
499.0,915.506325006485,156
499.0,950.2135827541351,157
499.0,985.0595507621765,158
499.0,1020.3560338020325,159
499.0,1055.5118939876556,160
499.0,1090.876103401184,161
499.0,1125.0489301681519,162
