score,times,epoch
14.333333333333334,0.0012029012044270833,1
28.333333333333332,0.007435003916422526,2
33.0,0.013731638590494791,3
11.666666666666666,0.014856894810994467,4
22.666666666666668,0.016552130381266277,5
9.0,0.017710288365681965,6
17.0,0.01911155382792155,7
28.0,0.02272637685139974,8
23.666666666666668,0.025003989537556965,9
15.333333333333334,0.027440388997395832,10
19.666666666666668,0.02969678243001302,11
21.0,0.03208430608113607,12
18.666666666666668,0.03419065475463867,13
16.666666666666668,0.0363159974416097,14
11.0,0.0382386843363444,15
17.333333333333332,0.04052217801411947,16
23.333333333333332,0.09629042943318684,17
15.0,0.26096510887145996,18
11.0,0.3713420232137044,19
18.666666666666668,0.6251975695292155,20
13.666666666666666,0.9601804415384928,21
20.0,1.3666582107543945,22
23.333333333333332,2.1639997959136963,23
12.333333333333334,2.6304057439168296,24
16.333333333333332,3.241554021835327,25
42.666666666666664,4.796167771021525,26
34.666666666666664,6.0329963366190595,27
19.0,6.715143918991089,28
22.0,7.534815947214763,29
23.666666666666668,8.40619945526123,30
18.666666666666668,9.100610574086508,31
11.666666666666666,9.536869128545126,32
14.333333333333334,10.074629306793213,33
13.666666666666666,10.560281912485758,34
17.333333333333332,11.181304295857748,35
28.0,12.208346128463745,36
22.333333333333332,13.055525064468384,37
19.0,13.614798625310263,38
18.0,14.243162870407104,39
17.666666666666668,14.913013935089111,40
20.666666666666668,15.696166276931763,41
18.666666666666668,16.399245738983154,42
25.333333333333332,17.32784080505371,43
27.333333333333332,18.33558988571167,44
18.0,19.01244084040324,45
42.0,20.51051600774129,46
30.666666666666668,21.619122346242268,47
22.0,22.464158137639362,48
43.0,23.933733383814495,49
53.666666666666664,25.85008732477824,50
44.0,27.409610668818157,51
73.33333333333333,29.936062812805176,52
41.0,31.431004524230957,53
43.666666666666664,33.02884634335836,54
44.333333333333336,34.64536110560099,55
44.666666666666664,36.26491936047872,56
50.333333333333336,38.04298075040182,57
76.33333333333333,40.76686938603719,58
63.0,43.03897976875305,59
56.0,45.01777529716492,60
45.333333333333336,46.63632917404175,61
54.333333333333336,48.56365855534872,62
39.666666666666664,50.00596491495768,63
53.666666666666664,51.93621269861857,64
31.666666666666668,53.08101669947306,65
55.666666666666664,55.09811735153198,66
70.33333333333333,57.59833447138468,67
56.333333333333336,59.551085233688354,68
66.66666666666667,61.89199980099996,69
71.66666666666667,64.44003955523173,70
73.33333333333333,67.07270137468974,71
87.33333333333333,70.2262191772461,72
129.66666666666666,74.86655680338542,73
85.0,77.86090540885925,74
206.33333333333334,85.0865867137909,75
205.66666666666666,92.37740794817607,76
219.66666666666666,100.09655340512593,77
183.33333333333334,106.53318889935811,78
199.66666666666666,113.62577017148335,79
213.0,121.1135703722636,80
209.66666666666666,128.55428075790405,81
220.0,136.42609572410583,82
201.0,143.64967974027,83
209.0,151.1473605632782,84
75.0,94.756667137146,85
85.0,97.7862319946289,86
86.5,100.720205783844,87
51.5,102.53226697444916,88
86.5,105.6530853509903,89
80.0,108.5206390619278,90
186.0,115.05033659934998,91
65.5,117.39765083789825,92
70.5,119.84933423995972,93
47.5,121.53022646903992,94
52.5,123.37868237495422,95
82.0,126.2973906993866,96
76.5,128.98055958747864,97
83.5,131.97773492336273,98
85.0,134.95360350608826,99
193.0,141.7287437915802,100
60.0,143.83941686153412,101
201.5,150.89968287944794,102
81.5,153.838254570961,103
154.0,159.26113319396973,104
235.0,167.36471962928772,105
372.0,180.1920646429062,106
182.5,186.59291577339172,107
327.5,197.83868777751923,108
362.5,210.28822207450867,109
148.5,215.45430898666382,110
241.0,223.80155992507935,111
222.5,231.57430613040924,112
316.5,242.53252029418945,113
154.0,247.92512381076813,114
122.0,252.17402803897858,115
117.5,256.43427538871765,116
136.0,261.1640177965164,117
164.0,266.73562705516815,118
292.5,276.91615998744965,119
298.0,287.12117969989777,120
245.5,295.5231833457947,121
275.0,304.93280470371246,122
325.5,316.2552978992462,123
327.0,327.60292875766754,124
248.0,335.788289308548,125
144.5,340.78410732746124,126
159.5,346.40484142303467,127
235.0,354.4899786710739,128
325.0,365.6886456012726,129
323.0,376.71597611904144,130
314.0,387.57387387752533,131
310.0,398.0523020029068,132
311.0,408.68623328208923,133
324.0,419.99547731876373,134
314.5,430.916788816452,135
311.5,441.4025698900223,136
312.0,452.20253133773804,137
314.0,463.0347331762314,138
136.0,323.87780022621155,139
123.0,328.18084740638733,140
125.0,332.5140755176544,141
147.0,337.83216977119446,142
135.0,342.58822536468506,143
139.0,347.33821082115173,144
122.0,351.4970293045044,145
142.0,356.54489254951477,146
125.0,360.8529403209686,147
120.0,365.0542993545532,148
136.0,369.8501515388489,149
147.0,375.06935954093933,150
117.0,379.17829489707947,151
146.0,384.3168144226074,152
161.0,389.88326501846313,153
178.0,396.10255885124207,154
222.0,403.9799473285675,155
184.0,410.3203535079956,156
173.0,416.3958170413971,157
183.0,422.659707069397,158
202.0,429.7722203731537,159
216.0,437.38312315940857,160
282.0,447.456983089447,161
246.0,456.1704788208008,162
272.0,465.70752596855164,163
309.0,476.5888385772705,164
394.0,489.82563400268555,165
499.0,507.3173282146454,166
499.0,524.9080510139465,167
499.0,542.1331140995026,168
