epoch,score,epsilon
1,15,0.9920299301136144
2,17,0.9831395048898272
3,17,0.9743287543394147
4,13,0.9675305747671379
5,10,0.9622224402159457
6,17,0.95359914529942
7,16,0.9455258940210524
8,17,0.937052231077248
9,19,0.9277260855008077
10,14,0.9207924399839357
11,16,0.9129969330564653
12,13,0.9066266837209999
13,15,0.8994008056908817
14,18,0.8908948386988933
15,10,0.8860071485337379
16,33,0.8710686293383069
17,16,0.8636940884108993
18,13,0.8576678395884348
19,16,0.850406750884126
20,16,0.8432071351729019
21,15,0.8364867153768749
22,20,0.8277473816644271
23,12,0.8223831352025393
24,13,0.8166451251054142
25,25,0.8060948262471712
26,25,0.7956808274813141
27,17,0.7885500538181511
28,41,0.7721591120132315
29,9,0.7683069916709178
30,39,0.7530897272144633
31,16,0.7467140056831161
32,13,0.7415039614581465
33,15,0.7355941230642932
34,17,0.7290018375418075
35,8,0.7257278826406264
36,7,0.7228300461283215
37,37,0.7092225537316325
38,10,0.705331566883125
39,13,0.7004102601595873
40,33,0.6886009963930515
41,22,0.6807254868888832
42,59,0.660602052137845
43,15,0.6553370076152166
44,42,0.6413941983767543
45,14,0.6366005420620001
46,13,0.6321587920043614
47,10,0.628690597806482
48,15,0.6236798898050508
49,11,0.6199480840524855
50,14,0.6153147118525827
51,16,0.610105405291698
52,13,0.6058485196309628
53,11,0.6022234083716455
54,55,0.5855909359981866
55,19,0.5797627589379976
56,18,0.5742797275025047
57,19,0.5685641268532969
58,15,0.5640326310273845
59,13,0.5600972087243165
60,12,0.5564674787647106
61,17,0.5514804996834843
62,27,0.5438116624679041
63,14,0.5397473191725894
64,13,0.535981342665124
65,14,0.5319755216671178
66,11,0.5287924315203409
67,17,0.5240534721113264
68,18,0.5190973040629868
69,12,0.5157332754494546
70,13,0.5121348520196947
71,21,0.5065308460829445
72,150,0.46968691808243146
73,45,0.4590047639959786
74,40,0.4496886535813294
75,70,0.43400088983721985
76,39,0.42540496869295613
77,44,0.4159378940103167
78,44,0.4066815021114777
79,12,0.404045988116338
80,48,0.39426472573657323
81,89,0.3769118432837294
82,54,0.36668546807339586
83,110,0.3468840470481497
84,74,0.33411364433858104
85,64,0.3234268797843424
86,20,0.3200478238088536
87,154,0.29617516488908585
88,57,0.2877073449579996
89,62,0.27878361920788614
90,57,0.2708130336658032
91,67,0.2617579357319621
92,107,0.2479945233790233
93,89,0.23707947181029518
94,70,0.22880875669947784
95,110,0.21645283065344587
96,136,0.20211877521720772
97,57,0.19634008207839593
98,82,0.1883567723794976
99,103,0.1788101959624116
100,71,0.17248596701261062
101,110,0.16317153393265063
102,70,0.15747915887779185
103,198,0.14256075242045052
104,85,0.13655910001233484
105,69,0.13186105243717083
106,192,0.11972825127876882
107,73,0.11537819087533695
108,61,0.11185547054701624
109,292,0.09660890866787714
110,98,0.09194205853173125
111,198,0.08323215044309698
112,404,0.06797112991139537
113,499,0.052932659703380215
114,255,0.046571488698685194
115,499,0.036267644312825156
116,499,0.02824350392816058
117,498,0.022005690651887864
118,499,0.01713697765996608
119,499,0.013345457225764561
120,499,0.010392802750789378
121,499,0.009995187929535779
122,499,0.009995187929535779
123,449,0.009995187929535779
124,499,0.009995187929535779
125,499,0.009995187929535779
126,499,0.009995187929535779
127,499,0.009995187929535779
128,499,0.009995187929535779
129,499,0.009995187929535779
130,499,0.009995187929535779
131,499,0.009995187929535779
132,499,0.009995187929535779
133,499,0.009995187929535779
