epoch,score,epsilon
175,200,0.009995187929535779
176,198,0.009995187929535779
177,126,0.009995187929535779
178,198,0.009995187929535779
179,61,0.009995187929535779
180,49,0.009995187929535779
181,49,0.009995187929535779
182,55,0.009995187929535779
183,50,0.009995187929535779
184,36,0.009995187929535779
185,52,0.009995187929535779
186,39,0.009995187929535779
187,44,0.009995187929535779
188,50,0.009995187929535779
189,46,0.009995187929535779
190,50,0.009995187929535779
191,58,0.009995187929535779
192,49,0.009995187929535779
193,43,0.009995187929535779
194,64,0.009995187929535779
195,114,0.009995187929535779
196,52,0.009995187929535779
197,48,0.009995187929535779
198,52,0.009995187929535779
199,49,0.009995187929535779
200,39,0.009995187929535779
201,54,0.009995187929535779
202,43,0.009995187929535779
203,137,0.009995187929535779
204,58,0.009995187929535779
205,47,0.009995187929535779
206,53,0.009995187929535779
207,55,0.009995187929535779
208,43,0.009995187929535779
209,13,0.009995187929535779
210,12,0.009995187929535779
211,7,0.009995187929535779
212,8,0.009995187929535779
213,9,0.009995187929535779
214,9,0.009995187929535779
215,9,0.009995187929535779
216,8,0.009995187929535779
217,9,0.009995187929535779
218,9,0.009995187929535779
219,8,0.009995187929535779
220,8,0.009995187929535779
221,9,0.009995187929535779
222,9,0.009995187929535779
223,8,0.009995187929535779
224,9,0.009995187929535779
225,9,0.009995187929535779
226,8,0.009995187929535779
227,8,0.009995187929535779
228,9,0.009995187929535779
229,8,0.009995187929535779
230,8,0.009995187929535779
231,9,0.009995187929535779
232,7,0.009995187929535779
233,9,0.009995187929535779
234,8,0.009995187929535779
235,8,0.009995187929535779
236,9,0.009995187929535779
237,8,0.009995187929535779
238,9,0.009995187929535779
239,9,0.009995187929535779
240,9,0.009995187929535779
241,9,0.009995187929535779
242,9,0.009995187929535779
243,8,0.009995187929535779
244,10,0.009995187929535779
245,9,0.009995187929535779
246,9,0.009995187929535779
247,9,0.009995187929535779
248,8,0.009995187929535779
249,8,0.009995187929535779
250,8,0.009995187929535779
251,10,0.009995187929535779
252,9,0.009995187929535779
253,7,0.009995187929535779
254,9,0.009995187929535779
255,7,0.009995187929535779
256,8,0.009995187929535779
257,8,0.009995187929535779
258,10,0.009995187929535779
259,10,0.009995187929535779
260,8,0.009995187929535779
261,8,0.009995187929535779
262,8,0.009995187929535779
263,9,0.009995187929535779
264,9,0.009995187929535779
265,9,0.009995187929535779
266,8,0.009995187929535779
267,9,0.009995187929535779
268,8,0.009995187929535779
269,8,0.009995187929535779
270,8,0.009995187929535779
271,9,0.009995187929535779
272,8,0.009995187929535779
273,8,0.009995187929535779
274,8,0.009995187929535779
275,10,0.009995187929535779
276,8,0.009995187929535779
277,9,0.009995187929535779
278,9,0.009995187929535779
279,9,0.009995187929535779
280,8,0.009995187929535779
281,8,0.009995187929535779
282,7,0.009995187929535779
283,9,0.009995187929535779
284,11,0.009995187929535779
285,7,0.009995187929535779
286,7,0.009995187929535779
287,10,0.009995187929535779
288,9,0.009995187929535779
289,9,0.009995187929535779
290,9,0.009995187929535779
291,7,0.009995187929535779
292,8,0.009995187929535779
293,7,0.009995187929535779
294,9,0.009995187929535779
295,9,0.009995187929535779
296,9,0.009995187929535779
297,9,0.009995187929535779
298,8,0.009995187929535779
299,9,0.009995187929535779
300,9,0.009995187929535779
