score,times,epoch
18.666666666666668,0.011447270711263021,1
17.0,0.02629987398783366,2
14.666666666666666,0.028642574946085613,3
13.333333333333334,0.030876636505126953,4
14.666666666666666,0.033218940099080406,5
17.0,0.03626823425292969,6
19.333333333333332,0.03988194465637207,7
12.666666666666666,0.04344360033671061,8
17.666666666666668,0.046509504318237305,9
18.666666666666668,0.05102094014485677,10
20.333333333333332,0.05481553077697754,11
18.666666666666668,0.06026252110799154,12
20.0,0.06470290819803874,13
26.666666666666668,0.06910824775695801,14
31.666666666666668,0.07798989613850911,15
17.666666666666668,0.08310095469156902,16
24.666666666666668,0.0882872740427653,17
23.0,0.09680390357971191,18
23.333333333333332,0.10110354423522949,19
27.666666666666668,0.10892415046691895,20
22.333333333333332,0.11806488037109375,21
28.0,0.12375450134277344,22
43.666666666666664,0.13146487871805826,23
21.0,0.13662155469258627,24
30.333333333333332,0.14216955502827963,25
31.0,0.1487452189127604,26
16.666666666666668,0.15469884872436523,27
37.0,0.16822353998819986,28
43.333333333333336,0.1815012296040853,29
28.666666666666668,0.18983260790506998,30
29.0,0.19686595598856607,31
19.0,0.20181488990783691,32
20.0,0.2055952548980713,33
30.333333333333332,0.4435005187988281,34
21.666666666666668,0.8910256226857504,35
21.0,1.1330978870391846,36
11.333333333333334,1.236974557240804,37
14.666666666666666,1.3568026224772136,38
19.666666666666668,1.5051835378011067,39
16.333333333333332,1.646694501241048,40
27.666666666666668,2.1605679194132485,41
18.333333333333332,2.562505563100179,42
14.333333333333334,2.834625323613485,43
11.333333333333334,3.0595272382100425,44
12.666666666666666,3.372521241505941,45
9.666666666666666,3.6016809940338135,46
9.666666666666666,3.8336733182271323,47
33.0,4.405977249145508,48
12.333333333333334,4.665229558944702,49
11.666666666666666,4.939235289891561,50
12.666666666666666,5.195810556411743,51
11.666666666666666,5.4830546379089355,52
20.0,6.044407208760579,53
29.333333333333332,7.042492628097534,54
14.333333333333334,7.5401536623636884,55
17.666666666666668,8.193440993626913,56
11.0,8.589632590611776,57
15.333333333333334,9.151155948638916,58
16.666666666666668,9.721812884012857,59
16.666666666666668,10.279576619466146,60
13.333333333333334,10.779494603474935,61
11.333333333333334,11.225545883178711,62
15.666666666666666,11.776338259379068,63
11.333333333333334,12.261881271998087,64
13.0,12.724386215209961,65
35.333333333333336,14.352616866429647,66
19.0,15.182300885518393,67
38.0,16.409301201502483,68
29.0,17.4336523214976,69
33.666666666666664,18.73665730158488,70
43.666666666666664,20.1766095161438,71
60.333333333333336,22.322489579518635,72
35.666666666666664,23.407575209935505,73
38.666666666666664,24.57343626022339,74
63.333333333333336,26.638674815495808,75
63.0,28.59599955876668,76
85.0,31.179783582687378,77
56.333333333333336,33.1866622765859,78
86.33333333333333,37.01617582639059,79
109.0,40.54926188786825,80
96.66666666666667,44.029909213383995,81
73.66666666666667,46.635017236073814,82
66.0,49.049433867136635,83
56.666666666666664,51.116167624791466,84
68.66666666666667,53.406720876693726,85
91.33333333333333,56.42686525980631,86
108.0,59.889987548192344,87
68.66666666666667,62.48789890607198,88
102.33333333333333,65.86753217379253,89
89.33333333333333,68.62393991152446,90
143.33333333333334,73.17106914520264,91
87.66666666666667,76.04216456413269,92
135.33333333333334,80.31887825330098,93
141.66666666666666,84.69801417986552,94
134.0,88.8921042283376,95
118.0,92.67525029182434,96
112.0,95.9817685286204,97
132.0,100.17826724052429,98
142.66666666666666,104.63835787773132,99
235.0,112.49701023101807,100
210.66666666666666,119.1598482131958,101
228.0,126.47867027918498,102
372.3333333333333,138.2642252445221,103
294.0,147.87028789520264,104
396.3333333333333,160.70961221059164,105
269.0,169.51644158363342,106
389.6666666666667,182.5365972518921,107
367.0,194.51377892494202,108
389.6666666666667,207.29788661003113,109
402.0,220.24447329839072,110
341.3333333333333,232.41165820757547,111
419.0,247.84152619043985,112
426.6666666666667,262.3874848683675,113
390.0,275.57539383570355,114
362.6666666666667,286.89285556475323,115
372.6666666666667,298.834002494812,116
471.6666666666667,313.8746809164683,117
464.0,329.1809015274048,118
457.0,344.10227664311725,119
483.6666666666667,360.7630335489909,120
499.0,378.7699605623881,121
499.0,397.1032206217448,122
471.3333333333333,413.9871232509613,123
465.6666666666667,429.8363952636719,124
451.3333333333333,444.5036578973134,125
439.3333333333333,458.5889732837677,126
428.6666666666667,472.0670629342397,127
343.0,484.3915825684865,128
370.6666666666667,497.28426122665405,129
340.0,508.4105086326599,130
448.3333333333333,523.1618229548136,131
432.0,539.2392162481943,132
383.6666666666667,554.3834005991617,133
393.0,568.0004975795746,134
380.3333333333333,580.1838308970133,135
316.3333333333333,589.6645205815634,136
304.6666666666667,599.0307749112447,137
358.6666666666667,610.2753572463989,138
281.0,618.8768162727356,139
340.6666666666667,630.348777850469,140
421.0,645.2370969454447,141
393.3333333333333,658.2643122673035,142
391.0,671.2114292780558,143
460.6666666666667,687.3457386493683,144
479.0,703.7553469340006,145
335.6666666666667,714.6876846154531,146
335.3333333333333,725.2904595534006,147
499.0,686.3428649902344,148
499.0,704.1365844011307,149
499.0,723.0886719226837,150
