score,times,epoch
19.0,0.18297505378723145,1
15.0,0.19289771715799967,2
14.666666666666666,0.20272239049275717,3
13.0,0.21135703722635904,4
17.666666666666668,0.22434369723002115,5
16.666666666666668,0.23694602648417154,6
18.333333333333332,0.24831501642862955,7
19.333333333333332,0.2607723871866862,8
26.0,0.27631330490112305,9
28.0,0.2938736279805501,10
36.0,0.3164073626200358,11
53.666666666666664,0.3491060733795166,12
28.333333333333332,0.367412010828654,13
21.666666666666668,0.38375433286031085,14
35.0,0.40530141194661456,15
24.0,0.4207766850789388,16
25.333333333333332,0.4366786479949951,17
14.0,0.4467606544494629,18
24.666666666666668,0.46343334515889484,19
13.333333333333334,0.473452091217041,20
16.0,0.48418664932250977,21
21.666666666666668,0.4986880620320638,22
27.0,0.5165909926096598,23
28.333333333333332,0.5332200527191162,24
20.333333333333332,0.5474786758422852,25
16.0,0.5596820513407389,26
26.333333333333332,0.5765277544657389,27
17.333333333333332,0.587527354558309,28
14.666666666666666,0.600094715754191,29
32.333333333333336,0.621215025583903,30
13.333333333333334,0.6308627128601074,31
21.333333333333332,0.6455113887786865,32
20.333333333333332,0.6590767701466879,33
26.0,0.6754400730133057,34
47.0,0.7037226359049479,35
19.333333333333332,0.7171203295389811,36
15.0,0.7275056838989258,37
40.333333333333336,0.7513553301493326,38
27.333333333333332,0.7689297199249268,39
28.0,0.7860426902770996,40
27.0,0.8036150137583414,41
21.333333333333332,0.8177883625030518,42
21.666666666666668,0.8312413692474365,43
27.666666666666668,0.8490780194600424,44
25.666666666666668,0.8653676509857178,45
51.333333333333336,0.8960607051849365,46
17.333333333333332,0.9068447748819987,47
16.0,0.9170530637105306,48
15.333333333333334,0.9283204078674316,49
26.333333333333332,0.9460667769114176,50
41.666666666666664,0.9712566534678141,51
35.0,0.9918607076009115,52
49.333333333333336,1.0215670267740886,53
45.666666666666664,1.048839012781779,54
32.333333333333336,1.069468339284261,55
37.0,1.0899649461110432,56
32.666666666666664,1.110733429590861,57
23.333333333333332,1.1260503927866619,58
31.666666666666668,1.1461050510406494,59
30.666666666666668,1.165239731470744,60
40.0,1.188787619272868,61
14.666666666666666,1.198936939239502,62
34.666666666666664,1.2209763526916504,63
20.333333333333332,1.2338600158691406,64
30.333333333333332,1.2532052993774414,65
20.333333333333332,1.2663390636444092,66
23.666666666666668,1.2825109958648682,67
35.0,1.302815357844035,68
33.333333333333336,1.3249506950378418,69
50.666666666666664,1.3543927669525146,70
19.666666666666668,1.3681286970774333,71
22.0,1.382102409998576,72
36.0,1.4046306610107422,73
32.666666666666664,1.4263877868652344,74
45.333333333333336,1.4526683489481609,75
34.666666666666664,1.4731604258219402,76
31.333333333333332,1.4947723547617595,77
18.0,1.508143424987793,78
28.666666666666668,1.5264286994934082,79
48.666666666666664,1.556154727935791,80
16.666666666666668,1.5668840408325195,81
28.0,1.5869747002919514,82
58.666666666666664,1.6213403542836506,83
20.666666666666668,1.6351796785990398,84
25.0,1.651740312576294,85
46.0,1.6802833875020344,86
42.333333333333336,1.70646333694458,87
48.0,1.7339227199554443,88
22.333333333333332,1.7493704160054524,89
23.333333333333332,1.7639434337615967,90
28.333333333333332,1.7812320391337078,91
32.0,1.802291711171468,92
27.0,1.8192656834920247,93
33.333333333333336,1.8398080666859944,94
34.666666666666664,1.8632190227508545,95
58.666666666666664,1.8964564005533855,96
35.0,1.918433427810669,97
18.666666666666668,1.9311346213022869,98
35.333333333333336,1.9538300037384033,99
43.333333333333336,1.9786320527394612,100
30.333333333333332,1.9985729853312175,101
46.0,2.0263410409291587,102
21.333333333333332,2.040579080581665,103
43.666666666666664,2.0674726963043213,104
34.0,2.088790019353231,105
26.0,2.1048433780670166,106
16.333333333333332,2.1160996754964194,107
57.333333333333336,2.1498714288075766,108
40.0,2.175654967625936,109
95.0,2.230508327484131,110
37.0,2.2522620360056558,111
50.333333333333336,2.2830286820729575,112
23.666666666666668,2.298874775568644,113
32.666666666666664,2.319056749343872,114
21.666666666666668,2.334791978200277,115
35.333333333333336,2.357665697733561,116
49.333333333333336,2.3881430625915527,117
31.333333333333332,2.409367402394613,118
47.666666666666664,2.4382779598236084,119
29.333333333333332,2.4558090368906655,120
30.0,2.474865436553955,121
75.33333333333333,2.5200443267822266,122
74.33333333333333,2.5632960001627603,123
26.0,2.5789244174957275,124
34.333333333333336,2.5992836952209473,125
39.666666666666664,2.6233390172322593,126
70.33333333333333,2.6628527641296387,127
32.333333333333336,2.6822986602783203,128
54.666666666666664,2.7145489851633706,129
32.333333333333336,2.7342737515767417,130
24.333333333333332,2.750067710876465,131
57.333333333333336,2.7836989561716714,132
32.666666666666664,2.8053003946940103,133
34.333333333333336,2.826035976409912,134
61.666666666666664,2.8623287677764893,135
41.666666666666664,2.8866047064463296,136
30.0,2.904859701792399,137
30.333333333333332,2.925572395324707,138
49.333333333333336,2.9552550315856934,139
26.0,2.9712154070536294,140
105.66666666666667,3.0322657426198325,141
51.333333333333336,3.0623244444529214,142
26.666666666666668,3.0781986713409424,143
55.666666666666664,3.1126627127329507,144
40.666666666666664,3.1374447345733643,145
29.0,3.154275337855021,146
71.0,3.1949220498402915,147
41.333333333333336,3.218238671620687,148
31.666666666666668,3.238415082295736,149
38.666666666666664,3.2612923781077066,150
59.0,3.296200672785441,151
37.333333333333336,3.319244702657064,152
26.333333333333332,3.3375030358632407,153
42.666666666666664,3.3629283905029297,154
64.66666666666667,3.401646057764689,155
34.333333333333336,3.422988017400106,156
58.666666666666664,3.458749771118164,157
55.0,3.490476369857788,158
53.0,3.521380345026652,159
97.33333333333333,3.577146371205648,160
39.333333333333336,3.6029320557912192,161
36.666666666666664,3.6280413468678794,162
36.666666666666664,3.650991757710775,163
37.0,3.6740856965382895,164
46.0,3.7020436922709146,165
27.333333333333332,3.7219223976135254,166
36.0,3.7453187306722007,167
71.0,3.7873217264811196,168
60.0,3.8228910764058432,169
49.0,3.852737029393514,170
55.333333333333336,3.884911298751831,171
69.66666666666667,3.9245473543802896,172
78.33333333333333,3.9683283964792886,173
52.666666666666664,3.9978076616923013,174
37.333333333333336,4.02109972635905,175
95.66666666666667,4.081870714823405,176
108.33333333333333,4.1437327067057295,177
60.0,4.179301023483276,178
49.666666666666664,4.215458313624064,179
45.333333333333336,4.243470033009847,180
108.0,4.305282354354858,181
79.33333333333333,4.3491283257802325,182
131.0,4.4223917325337725,183
66.0,4.459233681360881,184
49.0,4.486528714497884,185
80.66666666666667,4.531881650288899,186
53.0,4.563570102055867,187
43.666666666666664,4.590038379033406,188
112.66666666666667,4.651603062947591,189
87.66666666666667,4.698414087295532,190
43.666666666666664,4.724859714508057,191
49.666666666666664,4.752996365229289,192
67.0,4.7903053760528564,193
81.0,4.835355997085571,194
83.66666666666667,4.881151755650838,195
65.66666666666667,4.916846036911011,196
55.0,4.950780709584554,197
131.33333333333334,5.024316708246867,198
77.0,5.068732023239136,199
197.0,5.174209674199422,200
37.333333333333336,5.197794675827026,201
87.66666666666667,5.255009730656941,202
47.0,5.28768006960551,203
93.0,5.344283978144328,204
70.33333333333333,5.392136017481486,205
79.66666666666667,5.449615716934204,206
97.66666666666667,5.521173715591431,207
141.33333333333334,5.607393662134807,208
173.66666666666666,5.717731714248657,209
150.0,5.815034707387288,210
142.33333333333334,5.89930001894633,211
80.66666666666667,5.948653697967529,212
112.0,6.022751013437907,213
93.0,6.085626443227132,214
131.33333333333334,6.1591910521189375,215
110.33333333333333,6.231506268183391,216
113.66666666666667,6.305940389633179,217
189.33333333333334,6.41770871480306,218
133.66666666666666,6.494510730107625,219
54.333333333333336,6.5315767129262285,220
116.0,6.60682733853658,221
97.66666666666667,6.66905403137207,222
129.0,6.75318169593811,223
133.66666666666666,6.839461088180542,224
110.0,6.915497303009033,225
64.66666666666667,6.960541645685832,226
126.0,7.0384299755096436,227
131.66666666666666,7.119584957758586,228
75.0,7.1646740436553955,229
145.33333333333334,7.253122091293335,230
84.33333333333333,7.308967749277751,231
209.33333333333334,7.439576307932536,232
199.66666666666666,7.5499130090077715,233
128.0,7.624142408370972,234
156.33333333333334,7.711647431055705,235
180.33333333333334,7.807733694712321,236
144.0,7.88577667872111,237
101.33333333333333,7.940935770670573,238
148.33333333333334,8.022808710734049,239
151.0,8.105180660883585,240
323.3333333333333,8.275862058003744,241
95.66666666666667,8.33531634012858,242
174.66666666666666,8.429224332173666,243
134.0,8.505882263183594,244
183.66666666666666,8.606674353281656,245
128.33333333333334,8.676685333251953,246
251.66666666666666,8.817198673884073,247
125.33333333333333,8.88706604639689,248
106.33333333333333,8.946643114089966,249
169.66666666666666,9.041222731272379,250
127.66666666666667,9.113337755203247,251
119.33333333333333,9.178813298543295,252
154.66666666666666,9.26775566736857,253
184.66666666666666,9.389958063761393,254
230.0,9.524524052937826,255
242.66666666666666,9.666062672932943,256
184.33333333333334,9.780383348464966,257
138.66666666666666,9.868585427602133,258
162.0,9.981064081192017,259
206.66666666666666,10.119505008061727,260
156.66666666666666,10.218021392822266,261
235.66666666666666,10.36945366859436,262
174.0,10.468492348988852,263
115.66666666666667,10.53374711672465,264
154.0,10.617370764414469,265
194.66666666666666,10.721893390019735,266
100.66666666666667,10.77713934580485,267
170.33333333333334,10.86927072207133,268
163.33333333333334,10.95954434076945,269
282.6666666666667,11.10705272356669,270
143.66666666666666,11.192325035730997,271
179.33333333333334,11.300555308659872,272
110.33333333333333,11.363806009292603,273
190.66666666666666,11.472002029418945,274
190.66666666666666,11.584020694096884,275
189.66666666666666,11.699920733769735,276
193.0,11.808408419291178,277
248.66666666666666,11.946858644485474,278
174.0,12.045337994893393,279
231.66666666666666,12.168986082077026,280
183.66666666666666,12.267081340154013,281
211.0,12.379269997278849,282
131.0,12.451186974843344,283
206.33333333333334,12.572007338205973,284
194.33333333333334,12.683088699976603,285
199.66666666666666,12.78906512260437,286
238.66666666666666,12.91451104482015,287
152.0,12.996261676152548,288
251.0,13.129021724065145,289
150.0,13.209417740503946,290
208.0,13.319007714589437,291
148.33333333333334,13.398462375005087,292
126.0,13.465991655985514,293
158.33333333333334,13.550752401351929,294
183.0,13.6465003490448,295
159.33333333333334,13.731542428334555,296
