epoch,score,epsilon
1,14,0.9925261932102195
2,17,0.9836313205501022
3,17,0.974816162420625
4,10,0.9694680571640535
5,14,0.9622224402159457
6,26,0.9493165215325956
7,15,0.9417504025116805
8,16,0.9337774636951368
9,12,0.9277260855008077
10,22,0.9171157093295601
11,19,0.9079879848207407
12,10,0.9030065170304803
13,11,0.8976033527310644
14,16,0.8900041665839042
15,45,0.869762679586888
16,21,0.8602453518737936
17,22,0.850406750884126
18,14,0.8440509751352934
19,12,0.8385810726537919
20,29,0.826093128108349
21,14,0.8199190676785019
22,11,0.8150130594146197
23,14,0.808921809277407
24,27,0.797673016837708
25,32,0.784616162919259
26,10,0.7803115463289066
27,19,0.7725453847055842
28,13,0.7671551073176169
29,9,0.7633279507787228
30,49,0.7444766619775032
31,13,0.7392822283605629
32,9,0.7355941230642932
33,22,0.7271811545415225
34,10,0.7231916419492961
35,16,0.7170690401446995
36,21,0.7092225537316325
37,15,0.7035700004133906
38,11,0.6993601699894918
39,20,0.6920534886060592
40,16,0.6861945050497837
41,20,0.6790253741346843
42,9,0.6756378761229966
43,56,0.6566493216127431
44,14,0.6517416514543691
45,9,0.6484902655231009
46,24,0.6404325880446637
47,10,0.6369190015627815
48,21,0.6299495523016921
49,10,0.6264934785906515
50,10,0.6230563658352183
51,22,0.6159304883583188
52,17,0.6104106105969964
53,13,0.606151595428677
54,12,0.6022234083716455
55,73,0.5803429568090673
56,11,0.5768704587855094
57,15,0.5722727609135977
58,27,0.5643147884215953
59,9,0.5614995545635377
60,9,0.558698365245581
61,12,0.5550777005410855
62,17,0.5501031764463468
63,7,0.5479066106144802
64,12,0.5443558822611947
65,25,0.537323308299087
66,32,0.5285280353045808
67,19,0.5232677848777567
68,34,0.5141880083340395
69,38,0.5042560107385993
70,72,0.48617807627494736
71,52,0.4734604308043805
72,55,0.46038419127962904
73,53,0.44811710219282175
74,41,0.4388024603279621
75,38,0.4303266014782564
76,108,0.40749588283704985
77,64,0.3944619567149307
78,86,0.37766661019300973
79,67,0.36503867978896715
80,62,0.35371639301489866
81,176,0.32375054939610115
82,81,0.3107420219628232
83,80,0.29840538911234077
84,96,0.28427463602604
85,48,0.2773928332494655
86,184,0.2528791077120392
87,66,0.24454593429701468
88,81,0.23471990465495463
89,64,0.22721229040529872
90,209,0.2045594253388785
91,68,0.19762077053798655
92,87,0.18911189750920804
93,387,0.15575595230869152
94,88,0.14897511004262862
95,223,0.13318661112320024
96,101,0.12656278152702277
97,71,0.12208645956678749
98,110,0.1154936556575806
99,193,0.10481441823427687
100,105,0.09940258174121651
101,63,0.09627128426185741
102,120,0.09061818894356875
103,147,0.0841529896551974
104,175,0.07706231963050399
105,104,0.07311995494625667
106,99,0.06955298295540908
107,109,0.0658299598931473
108,152,0.06098060854033839
109,253,0.053705969556719885
110,116,0.050653560804689156
111,255,0.044566280020368984
112,150,0.04132462785837543
113,152,0.03828045708363068
114,159,0.03533660870613991
115,174,0.03237535930181349
116,198,0.029308358101726283
117,198,0.026531901827292127
118,233,0.023601696422098185
119,182,0.021537502310081225
120,487,0.016873337084660416
121,499,0.01314014657586292
122,499,0.010232916652398933
123,277,0.009995187929535779
124,499,0.009995187929535779
125,316,0.009995187929535779
126,200,0.009995187929535779
127,225,0.009995187929535779
128,499,0.009995187929535779
129,499,0.009995187929535779
130,210,0.009995187929535779
131,499,0.009995187929535779
132,499,0.009995187929535779
133,499,0.009995187929535779
134,499,0.009995187929535779
135,499,0.009995187929535779
136,499,0.009995187929535779
137,485,0.009995187929535779
138,499,0.009995187929535779
139,499,0.009995187929535779
140,499,0.009995187929535779
141,499,0.009995187929535779
142,499,0.009995187929535779
143,499,0.009995187929535779
144,499,0.009995187929535779
145,499,0.009995187929535779
146,499,0.009995187929535779
147,270,0.009995187929535779
148,183,0.009995187929535779
149,499,0.009995187929535779
150,499,0.009995187929535779
151,499,0.009995187929535779
152,499,0.009995187929535779
153,499,0.009995187929535779
154,499,0.009995187929535779
155,499,0.009995187929535779
156,499,0.009995187929535779
157,499,0.009995187929535779
158,499,0.009995187929535779
